sample	chr_pos	meth_pct	coverage
EGAN00001341993	chr11_69702042	100	1
EGAN00001341993	chr11_94584351	100	1
EGAN00001341993	chr11_117071886	100	3
EGAN00001341993	chr11_125418747	100	1
EGAN00001341993	chr11_131933432	100	1
EGAN00001341993	chr11_132479453	100	2
EGAN00001341993	chr3_46984285	100	2
EGAN00001341993	chr3_61178549	100	6
EGAN00001341993	chr3_72302013	100	1
EGAN00001341993	chr3_75583245	0	2
EGAN00001341993	chr3_95090765	100	3
EGAN00001341993	chr3_98758134	100	2
EGAN00001341993	chr3_122232635	100	1
EGAN00001341993	chr3_124292638	100	1
EGAN00001341993	chr3_126214216	100	1
EGAN00001341993	chr3_141009558	0	1
EGAN00001341993	chr3_157701978	100	1
EGAN00001341993	chr3_161514273	100	5
EGAN00001341993	chr13_99977890	100	1
EGAN00001341993	chr4_981446	100	2
EGAN00001341993	chr4_6355382	0	2
EGAN00001341993	chr4_12118549	50	4
EGAN00001341993	chr4_37436122	100	2
EGAN00001341993	chr4_64314525	50	2
EGAN00001341993	chr4_64927430	85.7142857142857	7
EGAN00001341993	chr4_78704723	60	5
EGAN00001341993	chr4_134394695	100	2
EGAN00001341993	chr4_164959805	100	4
EGAN00001341993	chr4_184040172	100	1
EGAN00001341993	chr4_184097440	0	1
EGAN00001341993	chr14_50363770	0	1
EGAN00001341993	chr14_68434182	66.6666666666667	3
EGAN00001341993	chr14_96585335	50	2
EGAN00001341993	chr14_97459083	100	1
EGAN00001341993	chr14_99617228	0	4
EGAN00001341993	chr14_102126515	100	1
EGAN00001341993	chr14_103332688	100	1
EGAN00001341993	chr14_104105553	100	1
EGAN00001341993	chr15_25644379	50	2
EGAN00001341993	chr15_37642362	100	3
EGAN00001341993	chr15_59863352	100	3
EGAN00001341993	chr15_77815002	100	1
EGAN00001341993	chr15_82808150	0	1
EGAN00001341993	chr15_99438835	50	2
EGAN00001341993	chr15_101653213	100	2
EGAN00001341993	chr21_14070208	100	1
EGAN00001341993	chr21_38664557	100	1
EGAN00001341993	chr21_44344331	50	2
EGAN00001341993	chr5_1597217	0	1
EGAN00001341993	chr5_1778903	100	1
EGAN00001341993	chr5_24317711	0	1
EGAN00001341993	chr5_33600908	100	1
EGAN00001341993	chr5_36017684	100	2
EGAN00001341993	chr5_36953216	100	6
EGAN00001341993	chr5_62208520	100	1
EGAN00001341993	chr5_63155217	100	3
EGAN00001341993	chr5_76199453	0	1
EGAN00001341993	chr5_88827334	0	2
EGAN00001341993	chr5_96656366	100	3
EGAN00001341993	chr5_135036179	0	2
EGAN00001341993	chr5_137889034	100	1
EGAN00001341993	chr5_141477532	100	1
EGAN00001341993	chr5_146333950	50	2
EGAN00001341993	chr17_6985285	100	4
EGAN00001341993	chr17_16415616	0	1
EGAN00001341993	chr17_68247196	0	2
EGAN00001341993	chr17_75539860	33.3333333333333	3
EGAN00001341993	chr17_81080366	100	1
EGAN00001341993	chr17_82000072	0	1
EGAN00001341993	chr10_13054037	100	1
EGAN00001341993	chr10_32230625	100	2
EGAN00001341993	chr10_46051416	0	1
EGAN00001341993	chr10_48531683	0	1
EGAN00001341993	chr10_103848137	0	1
EGAN00001341993	chr10_117126088	100	1
EGAN00001341993	chr10_117126333	100	1
EGAN00001341993	chr10_123497213	0	2
EGAN00001341993	chr10_129394840	100	1
EGAN00001341993	chr10_131581723	100	1
EGAN00001341993	chr22_12168418	100	2
EGAN00001341993	chr22_26630073	50	2
EGAN00001341993	chr22_26665011	100	1
EGAN00001341993	chr22_27803413	100	3
EGAN00001341993	chrX_8064562	50	4
EGAN00001341993	chrX_9651990	100	2
EGAN00001341993	chrX_14690789	66.6666666666667	3
EGAN00001341993	chrX_19640587	100	4
EGAN00001341993	chrX_29799022	60	5
EGAN00001341993	chrX_30374129	75	4
EGAN00001341993	chrX_45479778	50	2
EGAN00001341993	chrX_52246947	100	1
EGAN00001341993	chrX_66086837	100	3
EGAN00001341993	chrX_66639832	100	1
EGAN00001341993	chrX_70303289	100	2
EGAN00001341993	chrX_87489343	100	1
EGAN00001341993	chrX_88018355	100	3
EGAN00001341993	chrX_92117524	100	2
EGAN00001341993	chrX_103155912	0	1
EGAN00001341993	chrX_117454191	100	1
EGAN00001341993	chrX_121786794	100	1
EGAN00001341993	chrX_125833062	80	5
EGAN00001341993	chrX_131200477	100	1
EGAN00001341993	chrX_134890929	80	5
EGAN00001341993	chrX_140679022	0	3
EGAN00001341993	chrX_142933309	100	4
EGAN00001341993	chrX_145459539	100	2
EGAN00001341993	chrX_154793630	100	1
EGAN00001341993	chr18_14600023	66.6666666666667	6
EGAN00001341993	chr18_60868500	87.5	8
EGAN00001341993	chr9_6873941	50	2
EGAN00001341993	chr9_11233815	85.7142857142857	7
EGAN00001341993	chr9_20682982	100	1
EGAN00001341993	chr9_21152362	100	2
EGAN00001341993	chr9_36826325	50	2
EGAN00001341993	chr9_42853495	0	2
EGAN00001341993	chr9_63348247	80	5
EGAN00001341993	chr9_76836241	0	1
EGAN00001341993	chr9_77514982	50	2
EGAN00001341993	chr9_78618458	100	1
EGAN00001341993	chr9_81101871	50	4
EGAN00001341993	chr9_127752452	100	2
EGAN00001341993	chr9_130376556	100	1
EGAN00001341993	chr9_135481350	0	1
EGAN00001341993	chr20_18728365	50	2
EGAN00001341993	chr20_38892436	100	1
EGAN00001341993	chr20_41378024	100	2
EGAN00001341993	chr20_53469500	100	2
EGAN00001341993	chr20_56318577	100	1
EGAN00001341993	chr20_63131247	100	2
EGAN00001341993	chr20_63165100	0	1
EGAN00001341994	chr12_34421085	60	5
EGAN00001341994	chr12_47817468	0	3
EGAN00001341994	chr12_54329411	0	2
EGAN00001341994	chr12_103365614	42.8571428571429	7
EGAN00001341994	chr12_115334226	0	1
EGAN00001341994	chr12_121366048	33.3333333333333	3
EGAN00001341994	chr12_124548162	100	4
EGAN00001341994	chr12_133232969	100	4
EGAN00001341994	chr3_46984285	100	2
EGAN00001341994	chr3_46988170	0	1
EGAN00001341994	chr3_54203074	0	1
EGAN00001341994	chr3_61178549	55.5555555555556	9
EGAN00001341994	chr3_72302013	100	4
EGAN00001341994	chr3_75583245	0	4
EGAN00001341994	chr3_75583318	0	2
EGAN00001341994	chr3_95090765	100	5
EGAN00001341994	chr3_124292638	100	1
EGAN00001341994	chr3_126214216	50	2
EGAN00001341994	chr3_141009558	0	2
EGAN00001341994	chr3_157701978	100	2
EGAN00001341994	chr3_161514273	100	4
EGAN00001341994	chr3_196648504	100	2
EGAN00001341994	chrX_9651990	50	2
EGAN00001341994	chrX_10473748	100	2
EGAN00001341994	chrX_14690789	50	2
EGAN00001341994	chrX_19640587	50	2
EGAN00001341994	chrX_29799022	80	5
EGAN00001341994	chrX_30374129	80	5
EGAN00001341994	chrX_45479778	100	4
EGAN00001341994	chrX_47084584	100	2
EGAN00001341994	chrX_52246947	100	2
EGAN00001341994	chrX_66086837	66.6666666666667	3
EGAN00001341994	chrX_66639832	50	2
EGAN00001341994	chrX_78119699	100	1
EGAN00001341994	chrX_87489343	66.6666666666667	3
EGAN00001341994	chrX_88018355	100	3
EGAN00001341994	chrX_92117524	100	6
EGAN00001341994	chrX_103155912	0	1
EGAN00001341994	chrX_117454191	50	2
EGAN00001341994	chrX_121786794	66.6666666666667	3
EGAN00001341994	chrX_125833062	0	2
EGAN00001341994	chrX_131200477	100	4
EGAN00001341994	chrX_133812641	50	2
EGAN00001341994	chrX_134890929	90	10
EGAN00001341994	chrX_140679022	100	3
EGAN00001341994	chrX_142933309	66.6666666666667	3
EGAN00001341994	chrX_145393855	0	1
EGAN00001341994	chrX_145459539	50	2
EGAN00001341994	chrX_153892697	66.6666666666667	3
EGAN00001341994	chrX_154793630	66.6666666666667	3
EGAN00001341994	chr1_3332671	100	1
EGAN00001341994	chr1_11644156	0	2
EGAN00001341994	chr1_15584385	0	1
EGAN00001341994	chr1_16167239	100	1
EGAN00001341994	chr1_25618560	50	2
EGAN00001341994	chr1_26319849	50	4
EGAN00001341994	chr1_53638146	50	2
EGAN00001341994	chr1_96518976	50	2
EGAN00001341994	chr1_98733419	100	1
EGAN00001341994	chr1_112329623	100	1
EGAN00001341994	chr1_114136997	0	1
EGAN00001341994	chr1_119005528	0	3
EGAN00001341994	chr1_151197469	100	1
EGAN00001341994	chr1_151352085	66.6666666666667	3
EGAN00001341994	chr1_154707828	100	1
EGAN00001341994	chr1_156193528	0	1
EGAN00001341994	chr1_156246289	50	2
EGAN00001341994	chr1_167629958	0	3
EGAN00001341994	chr1_168997424	100	2
EGAN00001341994	chr1_181629071	100	2
EGAN00001341994	chr1_212917135	100	3
EGAN00001341994	chr1_221839912	0	1
EGAN00001341994	chr4_981446	100	1
EGAN00001341994	chr4_6355382	0	1
EGAN00001341994	chr4_7722248	0	3
EGAN00001341994	chr4_9381003	100	1
EGAN00001341994	chr4_12118549	25	4
EGAN00001341994	chr4_26822662	66.6666666666667	3
EGAN00001341994	chr4_37436122	0	5
EGAN00001341994	chr4_64314525	100	3
EGAN00001341994	chr4_64927430	87.5	8
EGAN00001341994	chr4_78704723	100	4
EGAN00001341994	chr4_134394695	100	4
EGAN00001341994	chr4_164959805	100	3
EGAN00001341994	chr4_184097440	0	1
EGAN00001341994	chr4_188315458	50	2
EGAN00001341994	chr11_12886036	28.5714285714286	7
EGAN00001341994	chr11_18108059	50	2
EGAN00001341994	chr11_64236610	100	3
EGAN00001341994	chr11_66959350	28.5714285714286	7
EGAN00001341994	chr11_68878159	100	1
EGAN00001341994	chr11_69152182	100	2
EGAN00001341994	chr11_94584351	0	1
EGAN00001341994	chr11_117071886	100	2
EGAN00001341994	chr11_125418747	0	1
EGAN00001341994	chr11_126461346	100	2
EGAN00001341994	chr11_131933432	0	1
EGAN00001341994	chr17_4692189	100	2
EGAN00001341994	chr17_6985285	100	6
EGAN00001341994	chr17_16415616	0	1
EGAN00001341994	chr17_68247196	66.6666666666667	3
EGAN00001341994	chr17_75539860	100	2
EGAN00001341994	chr17_82000072	100	1
EGAN00001341994	chr13_25852742	100	3
EGAN00001341994	chr13_51782350	66.6666666666667	3
EGAN00001341994	chr13_87447540	100	1
EGAN00001341994	chr13_99977890	100	1
EGAN00001341994	chr13_111422484	0	1
EGAN00001341994	chr16_10385715	0	2
EGAN00001341994	chr16_26750116	100	1
EGAN00001341994	chr16_28862806	0	1
EGAN00001341994	chr16_31639411	60	5
EGAN00001341994	chr16_32127597	50	2
EGAN00001341994	chr16_34663733	100	2
EGAN00001341994	chr16_49395896	100	3
EGAN00001341994	chr16_57529241	100	1
EGAN00001341994	chr16_73010278	66.6666666666667	3
EGAN00001341994	chr16_85509285	100	1
EGAN00001341994	chr16_88116470	50	2
EGAN00001341994	chr16_88786563	33.3333333333333	3
EGAN00001341994	chr14_20747558	66.6666666666667	3
EGAN00001341994	chr14_50363770	0	2
EGAN00001341994	chr14_68434182	100	1
EGAN00001341994	chr14_92261125	100	2
EGAN00001341994	chr14_96585335	40	5
EGAN00001341994	chr14_97459083	0	1
EGAN00001341994	chr14_99617228	50	2
EGAN00001341994	chr14_102126515	50	2
EGAN00001341994	chr14_103332688	100	2
EGAN00001341994	chr14_104105553	0	1
EGAN00001341994	chr2_70202883	100	4
EGAN00001341994	chr2_70896812	100	1
EGAN00001341994	chr2_71024387	100	1
EGAN00001341994	chr2_101245113	100	1
EGAN00001341994	chr2_104373927	33.3333333333333	3
EGAN00001341994	chr2_175400388	75	4
EGAN00001341994	chr2_182031185	100	6
EGAN00001341994	chr2_187003438	100	1
EGAN00001341994	chr2_203707953	0	2
EGAN00001341994	chr2_213001584	18.1818181818182	11
EGAN00001341994	chr2_217062556	100	2
EGAN00001341994	chr2_228500207	0	2
EGAN00001341994	chr2_230318605	50	2
EGAN00001341994	chr18_14600023	22.2222222222222	9
EGAN00001341994	chr18_60868500	50	4
EGAN00001341994	chr18_77421661	100	3
EGAN00001341994	chr15_37642362	83.3333333333333	6
EGAN00001341994	chr15_65305540	100	2
EGAN00001341994	chr15_82808150	83.3333333333333	6
EGAN00001341994	chr15_82850898	0	1
EGAN00001341994	chr15_99438835	25	4
EGAN00001341994	chr15_101653213	100	1
EGAN00001341994	chr9_263022	50	2
EGAN00001341994	chr9_6873941	100	1
EGAN00001341994	chr9_11233815	100	5
EGAN00001341994	chr9_20682982	100	3
EGAN00001341994	chr9_21152362	100	2
EGAN00001341994	chr9_42853495	0	1
EGAN00001341994	chr9_63348247	100	3
EGAN00001341994	chr9_76836241	40	5
EGAN00001341994	chr9_77514982	50	2
EGAN00001341994	chr9_78292300	0	2
EGAN00001341994	chr9_78618458	100	1
EGAN00001341994	chr9_80747246	0	1
EGAN00001341994	chr9_81101871	83.3333333333333	6
EGAN00001341994	chr9_127752452	100	1
EGAN00001341994	chr9_134026344	50	2
EGAN00001341994	chr9_135481350	100	1
EGAN00001341994	chr8_4462694	71.4285714285714	7
EGAN00001341994	chr8_109229267	50	2
EGAN00001341994	chr8_127312020	100	2
EGAN00001341994	chr8_140469431	33.3333333333333	3
EGAN00001341994	chr8_142907539	100	2
EGAN00001341994	chr5_1597217	100	1
EGAN00001341994	chr5_1778903	75	4
EGAN00001341994	chr5_24317711	100	1
EGAN00001341994	chr5_33600908	100	4
EGAN00001341994	chr5_36017684	100	5
EGAN00001341994	chr5_36953216	100	4
EGAN00001341994	chr5_58913787	100	3
EGAN00001341994	chr5_62208520	100	1
EGAN00001341994	chr5_63155217	75	4
EGAN00001341994	chr5_88827334	0	2
EGAN00001341994	chr5_96656366	100	2
EGAN00001341994	chr5_134906266	100	1
EGAN00001341994	chr5_135036179	0	1
EGAN00001341994	chr5_137889034	50	2
EGAN00001341994	chr5_146333950	100	1
EGAN00001341994	chr5_170715905	50	2
EGAN00001341994	chr10_13054037	100	2
EGAN00001341994	chr10_22875783	100	3
EGAN00001341994	chr10_32230625	100	5
EGAN00001341994	chr10_43215249	0	1
EGAN00001341994	chr10_46051416	0	1
EGAN00001341994	chr10_103848137	0	1
EGAN00001341994	chr10_116238155	100	3
EGAN00001341994	chr10_123497213	50	2
EGAN00001341994	chr10_130359215	100	1
EGAN00001341994	chr6_27187194	100	2
EGAN00001341994	chr6_35503585	0	2
EGAN00001341994	chr6_45236020	100	2
EGAN00001341994	chr6_68487849	100	4
EGAN00001341994	chr6_68633390	100	2
EGAN00001341994	chr6_69431934	100	2
EGAN00001341994	chr6_96784428	66.6666666666667	3
EGAN00001341994	chr6_126033156	66.6666666666667	9
EGAN00001341994	chr6_130194025	100	1
EGAN00001341994	chr6_133746072	0	1
EGAN00001341994	chr6_133948746	100	1
EGAN00001341994	chr6_150490691	100	1
EGAN00001341994	chr6_158356641	100	2
EGAN00001341994	chr6_159578134	100	1
EGAN00001341994	chr21_37565327	100	1
EGAN00001341994	chr21_38664557	100	1
EGAN00001341994	chr21_42518157	100	2
EGAN00001341994	chr21_44344331	100	1
EGAN00001341994	chr21_45819850	100	2
EGAN00001341994	chr7_5164167	100	5
EGAN00001341994	chr7_30642492	100	2
EGAN00001341994	chr7_43199785	20	5
EGAN00001341994	chr7_58045908	57.1428571428571	7
EGAN00001341994	chr7_73565783	100	1
EGAN00001341994	chr7_95917591	66.6666666666667	3
EGAN00001341994	chr7_115420145	0	1
EGAN00001341994	chr7_116306146	100	4
EGAN00001341994	chr7_134355048	50	2
EGAN00001341994	chr22_12168418	100	2
EGAN00001341994	chr22_26665011	66.6666666666667	3
EGAN00001341994	chr22_27803413	100	5
EGAN00001341994	chr22_46262573	0	1
EGAN00001341994	chr22_49646965	100	2
EGAN00001341994	chr22_50267083	100	1
EGAN00001341994	chr20_18728365	100	2
EGAN00001341994	chr20_31274499	100	1
EGAN00001341994	chr20_38892436	100	2
EGAN00001341994	chr20_41378024	75	4
EGAN00001341994	chr20_53469500	50	2
EGAN00001341994	chr20_56318577	100	4
EGAN00001341994	chr20_63131247	100	1
EGAN00001341994	chr20_63165100	100	1
EGAN00001341994	chr19_1081819	50	2
EGAN00001341994	chr19_6933868	100	1
EGAN00001341994	chr19_10547625	100	1
EGAN00001341994	chr19_19228631	100	5
EGAN00001341994	chr19_39437477	100	2
EGAN00001341994	chr19_47022375	100	1
EGAN00001341994	chr19_48096320	100	3
EGAN00001341994	chr19_50259120	100	1
EGAN00001341994	chr19_56667668	0	1
EGAN00001341995	chr1_11644156	0	3
EGAN00001341995	chr1_25618560	100	1
EGAN00001341995	chr1_36555214	100	1
EGAN00001341995	chr1_53638146	100	2
EGAN00001341995	chr1_96518976	100	3
EGAN00001341995	chr1_98733419	100	1
EGAN00001341995	chr1_112329623	100	3
EGAN00001341995	chr1_114136997	0	2
EGAN00001341995	chr1_119005528	33.3333333333333	6
EGAN00001341995	chr1_151352085	0	1
EGAN00001341995	chr1_154707828	100	1
EGAN00001341995	chr1_156193528	0	2
EGAN00001341995	chr1_156246289	100	1
EGAN00001341995	chr1_167629958	0	4
EGAN00001341995	chr1_180935427	100	1
EGAN00001341995	chr1_181629071	50	4
EGAN00001341995	chr1_212917135	100	3
EGAN00001341995	chr1_221839912	0	1
EGAN00001341995	chr8_4462694	50	4
EGAN00001341995	chr8_109229267	50	2
EGAN00001341995	chr8_140469431	33.3333333333333	3
EGAN00001341995	chr8_142700164	100	1
EGAN00001341995	chr8_142907539	100	2
EGAN00001341995	chr4_4461846	0	1
EGAN00001341995	chr4_6355382	0	1
EGAN00001341995	chr4_12118549	0	1
EGAN00001341995	chr4_26822662	0	3
EGAN00001341995	chr4_37436122	0	2
EGAN00001341995	chr4_64314525	100	1
EGAN00001341995	chr4_64927430	66.6666666666667	6
EGAN00001341995	chr4_78704723	100	6
EGAN00001341995	chr4_134394695	100	3
EGAN00001341995	chr4_164959805	100	2
EGAN00001341995	chr4_184040172	0	2
EGAN00001341995	chr4_184097440	0	2
EGAN00001341995	chr5_1778903	100	1
EGAN00001341995	chr5_33600908	100	2
EGAN00001341995	chr5_36017684	100	1
EGAN00001341995	chr5_36953216	71.4285714285714	7
EGAN00001341995	chr5_62208520	75	4
EGAN00001341995	chr5_63155217	100	5
EGAN00001341995	chr5_88827334	0	2
EGAN00001341995	chr5_96656366	100	3
EGAN00001341995	chr5_135036179	0	1
EGAN00001341995	chr5_137889034	0	1
EGAN00001341995	chr5_141477532	0	1
EGAN00001341995	chr5_146333950	0	2
EGAN00001341995	chr6_24684543	100	3
EGAN00001341995	chr6_25263453	50	2
EGAN00001341995	chr6_27187194	75	4
EGAN00001341995	chr6_45236020	100	1
EGAN00001341995	chr6_68487849	100	1
EGAN00001341995	chr6_68633390	0	2
EGAN00001341995	chr6_69431934	50	2
EGAN00001341995	chr6_96784428	50	6
EGAN00001341995	chr6_126033156	80	5
EGAN00001341995	chr6_128911345	100	2
EGAN00001341995	chr6_138523563	0	1
EGAN00001341995	chr6_150490691	100	2
EGAN00001341995	chr6_158356641	100	3
EGAN00001341995	chr6_159578134	100	2
EGAN00001341995	chr2_70202883	100	1
EGAN00001341995	chr2_71024387	100	1
EGAN00001341995	chr2_101245113	100	2
EGAN00001341995	chr2_104373927	0	1
EGAN00001341995	chr2_128902340	100	1
EGAN00001341995	chr2_175400388	100	2
EGAN00001341995	chr2_203707953	0	2
EGAN00001341995	chr2_213001584	12.5	8
EGAN00001341995	chr2_217062556	100	2
EGAN00001341995	chr2_226994954	83.3333333333333	6
EGAN00001341995	chr2_228500207	100	2
EGAN00001341995	chr2_230318605	66.6666666666667	3
EGAN00001341995	chr20_18728365	100	2
EGAN00001341995	chr20_31274499	100	2
EGAN00001341995	chr20_38892436	0	1
EGAN00001341995	chr20_41378024	100	5
EGAN00001341995	chr20_56318577	0	1
EGAN00001341995	chr20_63131247	100	1
EGAN00001341995	chr20_63165100	100	1
EGAN00001341995	chr10_13054037	100	1
EGAN00001341995	chr10_22875783	100	1
EGAN00001341995	chr10_32230625	100	2
EGAN00001341995	chr10_46051416	0	2
EGAN00001341995	chr10_48531683	0	1
EGAN00001341995	chr10_103848137	0	1
EGAN00001341995	chr10_117126088	100	1
EGAN00001341995	chr10_123497213	100	1
EGAN00001341995	chr9_263022	100	2
EGAN00001341995	chr9_6873941	100	1
EGAN00001341995	chr9_11233815	100	3
EGAN00001341995	chr9_21152362	50	2
EGAN00001341995	chr9_36826325	100	1
EGAN00001341995	chr9_63348247	50	4
EGAN00001341995	chr9_76836241	50	4
EGAN00001341995	chr9_77514982	0	2
EGAN00001341995	chr9_80747246	100	1
EGAN00001341995	chr9_81101871	100	1
EGAN00001341995	chr9_130376556	100	2
EGAN00001341995	chr16_10385715	33.3333333333333	3
EGAN00001341995	chr16_27143556	100	1
EGAN00001341995	chr16_27782241	100	1
EGAN00001341995	chr16_28862806	50	2
EGAN00001341995	chr16_32127597	100	1
EGAN00001341995	chr16_49395896	83.3333333333333	6
EGAN00001341995	chr16_57529241	100	1
EGAN00001341995	chr16_83267621	100	1
EGAN00001341995	chr16_88116470	0	1
EGAN00001341995	chr16_88786563	33.3333333333333	3
EGAN00001341995	chr16_88901804	100	1
EGAN00001341995	chr3_46984285	50	2
EGAN00001341995	chr3_61178549	33.3333333333333	3
EGAN00001341995	chr3_72302013	100	2
EGAN00001341995	chr3_75583245	0	3
EGAN00001341995	chr3_75583318	33.3333333333333	3
EGAN00001341995	chr3_95090765	50	2
EGAN00001341995	chr3_98758134	100	2
EGAN00001341995	chr3_124292638	100	1
EGAN00001341995	chr3_141009558	100	1
EGAN00001341995	chr3_157701978	100	2
EGAN00001341995	chr3_161514273	100	2
EGAN00001341995	chr3_187890625	100	1
EGAN00001341995	chr3_196648504	0	3
EGAN00001341995	chr11_18108059	100	3
EGAN00001341995	chr11_65642354	100	2
EGAN00001341995	chr11_66959350	0	2
EGAN00001341995	chr11_69152182	66.6666666666667	3
EGAN00001341995	chr11_94584351	0	1
EGAN00001341995	chr11_117071886	100	5
EGAN00001341995	chr11_125382866	100	1
EGAN00001341995	chr11_125418747	100	2
EGAN00001341995	chr11_126461346	100	1
EGAN00001341995	chr11_132479453	100	1
EGAN00001341995	chr12_34421085	50	4
EGAN00001341995	chr12_54329411	50	2
EGAN00001341995	chr12_103365614	33.3333333333333	3
EGAN00001341995	chr12_104215539	50	2
EGAN00001341995	chr12_109264248	100	1
EGAN00001341995	chr12_109925358	100	1
EGAN00001341995	chr12_115334226	0	2
EGAN00001341995	chr12_121366048	100	2
EGAN00001341995	chr12_124548162	100	2
EGAN00001341995	chr12_133232969	66.6666666666667	3
EGAN00001341995	chr13_51782350	50	4
EGAN00001341995	chr13_87447540	100	1
EGAN00001341995	chr7_5564384	50	2
EGAN00001341995	chr7_43199785	0	4
EGAN00001341995	chr7_58045908	80	10
EGAN00001341995	chr7_76166396	100	2
EGAN00001341995	chr7_95917591	100	1
EGAN00001341995	chr7_115420145	50	2
EGAN00001341995	chr7_116306146	50	2
EGAN00001341995	chrX_8064562	60	5
EGAN00001341995	chrX_14690789	100	1
EGAN00001341995	chrX_30374129	66.6666666666667	3
EGAN00001341995	chrX_45479778	66.6666666666667	3
EGAN00001341995	chrX_52246947	100	2
EGAN00001341995	chrX_66086837	0	1
EGAN00001341995	chrX_66639832	80	5
EGAN00001341995	chrX_70303289	100	1
EGAN00001341995	chrX_78119699	100	1
EGAN00001341995	chrX_87489343	66.6666666666667	3
EGAN00001341995	chrX_88018355	100	3
EGAN00001341995	chrX_92117524	66.6666666666667	3
EGAN00001341995	chrX_103155912	100	1
EGAN00001341995	chrX_117454191	100	4
EGAN00001341995	chrX_121786794	42.8571428571429	7
EGAN00001341995	chrX_125833062	80	5
EGAN00001341995	chrX_131200477	100	3
EGAN00001341995	chrX_134890929	100	8
EGAN00001341995	chrX_140679022	66.6666666666667	3
EGAN00001341995	chrX_142933309	60	5
EGAN00001341995	chrX_145393855	0	1
EGAN00001341995	chrX_145459539	0	2
EGAN00001341995	chrX_153892697	100	1
EGAN00001341995	chrX_154793630	100	2
EGAN00001341995	chr15_37642362	100	6
EGAN00001341995	chr15_59863352	100	1
EGAN00001341995	chr15_60876327	0	1
EGAN00001341995	chr15_65305540	100	1
EGAN00001341995	chr15_82808150	100	2
EGAN00001341995	chr15_99438835	0	3
EGAN00001341995	chr14_20747558	0	1
EGAN00001341995	chr14_50363770	0	2
EGAN00001341995	chr14_72645911	100	1
EGAN00001341995	chr14_92261125	0	1
EGAN00001341995	chr14_96585335	0	1
EGAN00001341995	chr14_97459083	100	2
EGAN00001341995	chr14_99617228	0	2
EGAN00001341995	chr14_102126515	50	2
EGAN00001341995	chr19_6933868	100	1
EGAN00001341995	chr19_7620450	100	1
EGAN00001341995	chr19_39437477	100	1
EGAN00001341995	chr19_47022375	0	2
EGAN00001341995	chr19_48096320	100	2
EGAN00001341995	chr19_50259120	0	1
EGAN00001341995	chr18_14600023	50	2
EGAN00001341995	chr18_60868500	100	4
EGAN00001341995	chr21_14070208	100	2
EGAN00001341995	chr21_42518157	100	1
EGAN00001341995	chr17_4692189	100	1
EGAN00001341995	chr17_6985285	80	5
EGAN00001341995	chr17_68247196	66.6666666666667	3
EGAN00001341995	chr22_12168418	100	1
EGAN00001341995	chr22_26630073	100	2
EGAN00001341995	chr22_27803413	100	3
EGAN00001341995	chr22_46262573	100	1
EGAN00001341995	chr22_49646965	33.3333333333333	3
