cpg_site,chr,pos,gene,gene_start,gene_end,in_gene_body,is_meso_hit
chr13_25700689,chr13,25700689,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25700699,chr13,25700699,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25700714,chr13,25700714,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25700777,chr13,25700777,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25700868,chr13,25700868,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25700909,chr13,25700909,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25700957,chr13,25700957,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25701463,chr13,25701463,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25701558,chr13,25701558,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25701640,chr13,25701640,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25702407,chr13,25702407,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25702613,chr13,25702613,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25702949,chr13,25702949,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25702972,chr13,25702972,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25702995,chr13,25702995,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703111,chr13,25703111,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703140,chr13,25703140,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703196,chr13,25703196,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703224,chr13,25703224,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703299,chr13,25703299,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703329,chr13,25703329,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703586,chr13,25703586,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25703774,chr13,25703774,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25704199,chr13,25704199,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25704286,chr13,25704286,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25704933,chr13,25704933,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25704961,chr13,25704961,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705267,chr13,25705267,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705315,chr13,25705315,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705367,chr13,25705367,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705401,chr13,25705401,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705445,chr13,25705445,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705447,chr13,25705447,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705462,chr13,25705462,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705608,chr13,25705608,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705616,chr13,25705616,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25705816,chr13,25705816,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25706317,chr13,25706317,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25706504,chr13,25706504,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25706708,chr13,25706708,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25706770,chr13,25706770,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25706974,chr13,25706974,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25707129,chr13,25707129,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25707374,chr13,25707374,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25707459,chr13,25707459,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25707614,chr13,25707614,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25707952,chr13,25707952,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25708750,chr13,25708750,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25708934,chr13,25708934,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25709069,chr13,25709069,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25709150,chr13,25709150,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25709236,chr13,25709236,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25709618,chr13,25709618,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25709773,chr13,25709773,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25709997,chr13,25709997,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25710144,chr13,25710144,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25710394,chr13,25710394,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25710496,chr13,25710496,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25710864,chr13,25710864,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25710959,chr13,25710959,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711043,chr13,25711043,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711067,chr13,25711067,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711090,chr13,25711090,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711127,chr13,25711127,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711212,chr13,25711212,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711224,chr13,25711224,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711256,chr13,25711256,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711284,chr13,25711284,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711294,chr13,25711294,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711296,chr13,25711296,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711480,chr13,25711480,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25711643,chr13,25711643,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25712431,chr13,25712431,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25712494,chr13,25712494,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25712637,chr13,25712637,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25712650,chr13,25712650,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25712794,chr13,25712794,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25712802,chr13,25712802,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713133,chr13,25713133,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713213,chr13,25713213,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713272,chr13,25713272,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713283,chr13,25713283,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713483,chr13,25713483,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713525,chr13,25713525,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713624,chr13,25713624,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713678,chr13,25713678,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713743,chr13,25713743,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713768,chr13,25713768,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713825,chr13,25713825,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713912,chr13,25713912,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25713986,chr13,25713986,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25714247,chr13,25714247,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25714593,chr13,25714593,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25714600,chr13,25714600,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25715214,chr13,25715214,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25715628,chr13,25715628,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25715707,chr13,25715707,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25716158,chr13,25716158,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25716660,chr13,25716660,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25716978,chr13,25716978,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25717148,chr13,25717148,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25717160,chr13,25717160,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25717709,chr13,25717709,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25717757,chr13,25717757,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25717894,chr13,25717894,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25717901,chr13,25717901,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718147,chr13,25718147,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718219,chr13,25718219,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718256,chr13,25718256,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718329,chr13,25718329,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718375,chr13,25718375,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718398,chr13,25718398,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718441,chr13,25718441,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718797,chr13,25718797,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718833,chr13,25718833,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718949,chr13,25718949,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25718990,chr13,25718990,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25719125,chr13,25719125,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25719130,chr13,25719130,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25719140,chr13,25719140,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25719824,chr13,25719824,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25719847,chr13,25719847,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720078,chr13,25720078,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720148,chr13,25720148,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720206,chr13,25720206,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720236,chr13,25720236,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720352,chr13,25720352,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720363,chr13,25720363,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720404,chr13,25720404,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720413,chr13,25720413,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720453,chr13,25720453,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720552,chr13,25720552,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720580,chr13,25720580,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720635,chr13,25720635,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720656,chr13,25720656,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720711,chr13,25720711,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720803,chr13,25720803,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25720899,chr13,25720899,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25721040,chr13,25721040,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25721080,chr13,25721080,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25721541,chr13,25721541,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25721731,chr13,25721731,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25721907,chr13,25721907,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25722150,chr13,25722150,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25722199,chr13,25722199,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25722988,chr13,25722988,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25723347,chr13,25723347,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25723638,chr13,25723638,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25723766,chr13,25723766,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25723775,chr13,25723775,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25723810,chr13,25723810,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25723941,chr13,25723941,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25723970,chr13,25723970,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25724345,chr13,25724345,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25724904,chr13,25724904,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25725074,chr13,25725074,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25725258,chr13,25725258,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25725317,chr13,25725317,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25725485,chr13,25725485,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25725556,chr13,25725556,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25725666,chr13,25725666,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25725682,chr13,25725682,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726044,chr13,25726044,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726060,chr13,25726060,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726082,chr13,25726082,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726091,chr13,25726091,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726340,chr13,25726340,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726353,chr13,25726353,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726516,chr13,25726516,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726643,chr13,25726643,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25726994,chr13,25726994,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727010,chr13,25727010,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727044,chr13,25727044,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727075,chr13,25727075,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727102,chr13,25727102,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727384,chr13,25727384,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727424,chr13,25727424,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727564,chr13,25727564,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727693,chr13,25727693,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727813,chr13,25727813,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727849,chr13,25727849,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727869,chr13,25727869,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727964,chr13,25727964,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25727996,chr13,25727996,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25728024,chr13,25728024,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25728073,chr13,25728073,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25728129,chr13,25728129,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25737874,chr13,25737874,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25737885,chr13,25737885,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25737905,chr13,25737905,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25737963,chr13,25737963,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25738060,chr13,25738060,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25738063,chr13,25738063,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25738267,chr13,25738267,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25738523,chr13,25738523,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25738975,chr13,25738975,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25739018,chr13,25739018,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25739158,chr13,25739158,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25739233,chr13,25739233,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25739861,chr13,25739861,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740035,chr13,25740035,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740075,chr13,25740075,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740080,chr13,25740080,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740084,chr13,25740084,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740105,chr13,25740105,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740125,chr13,25740125,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740169,chr13,25740169,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740181,chr13,25740181,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740442,chr13,25740442,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740658,chr13,25740658,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740879,chr13,25740879,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25740958,chr13,25740958,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25741005,chr13,25741005,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25741126,chr13,25741126,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25741364,chr13,25741364,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25741463,chr13,25741463,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25742030,chr13,25742030,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25742120,chr13,25742120,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25742156,chr13,25742156,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25742159,chr13,25742159,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25742282,chr13,25742282,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25742299,chr13,25742299,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25742832,chr13,25742832,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743184,chr13,25743184,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743214,chr13,25743214,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743233,chr13,25743233,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743272,chr13,25743272,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743309,chr13,25743309,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743349,chr13,25743349,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743509,chr13,25743509,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743518,chr13,25743518,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743591,chr13,25743591,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743656,chr13,25743656,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25743849,chr13,25743849,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744139,chr13,25744139,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744163,chr13,25744163,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744262,chr13,25744262,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744332,chr13,25744332,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744344,chr13,25744344,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744361,chr13,25744361,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744429,chr13,25744429,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744798,chr13,25744798,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744855,chr13,25744855,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25744869,chr13,25744869,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745003,chr13,25745003,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745026,chr13,25745026,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745044,chr13,25745044,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745085,chr13,25745085,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745097,chr13,25745097,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745131,chr13,25745131,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745189,chr13,25745189,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745194,chr13,25745194,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745257,chr13,25745257,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745351,chr13,25745351,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745365,chr13,25745365,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745388,chr13,25745388,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25745472,chr13,25745472,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746025,chr13,25746025,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746241,chr13,25746241,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746254,chr13,25746254,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746403,chr13,25746403,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746677,chr13,25746677,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746681,chr13,25746681,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746715,chr13,25746715,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25746909,chr13,25746909,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747005,chr13,25747005,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747241,chr13,25747241,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747261,chr13,25747261,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747291,chr13,25747291,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747367,chr13,25747367,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747429,chr13,25747429,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747528,chr13,25747528,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747577,chr13,25747577,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747626,chr13,25747626,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747643,chr13,25747643,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25747884,chr13,25747884,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748220,chr13,25748220,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748426,chr13,25748426,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748512,chr13,25748512,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748587,chr13,25748587,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748589,chr13,25748589,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748740,chr13,25748740,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748748,chr13,25748748,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25748781,chr13,25748781,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749120,chr13,25749120,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749190,chr13,25749190,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749384,chr13,25749384,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749424,chr13,25749424,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749453,chr13,25749453,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749532,chr13,25749532,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749549,chr13,25749549,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749574,chr13,25749574,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749701,chr13,25749701,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749737,chr13,25749737,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25749897,chr13,25749897,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750025,chr13,25750025,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750071,chr13,25750071,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750164,chr13,25750164,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750200,chr13,25750200,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750216,chr13,25750216,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750274,chr13,25750274,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750341,chr13,25750341,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750513,chr13,25750513,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750591,chr13,25750591,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750601,chr13,25750601,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750671,chr13,25750671,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750703,chr13,25750703,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750713,chr13,25750713,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750739,chr13,25750739,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750832,chr13,25750832,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25750998,chr13,25750998,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25751002,chr13,25751002,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25751189,chr13,25751189,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25751493,chr13,25751493,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25751539,chr13,25751539,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25751946,chr13,25751946,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752091,chr13,25752091,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752198,chr13,25752198,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752375,chr13,25752375,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752385,chr13,25752385,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752406,chr13,25752406,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752431,chr13,25752431,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752436,chr13,25752436,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25752924,chr13,25752924,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753025,chr13,25753025,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753058,chr13,25753058,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753142,chr13,25753142,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753183,chr13,25753183,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753223,chr13,25753223,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753292,chr13,25753292,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753490,chr13,25753490,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25753808,chr13,25753808,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25754015,chr13,25754015,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25754034,chr13,25754034,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25754074,chr13,25754074,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25754079,chr13,25754079,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25754262,chr13,25754262,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25754311,chr13,25754311,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25754335,chr13,25754335,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25755083,chr13,25755083,ATP8A2,25371974,26025851,TRUE,FALSE
