cpg_site,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr10_117105970,chr10,117105970,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106058,chr10,117106058,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106064,chr10,117106064,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106088,chr10,117106088,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106104,chr10,117106104,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106182,chr10,117106182,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106185,chr10,117106185,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106194,chr10,117106194,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106231,chr10,117106231,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106315,chr10,117106315,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106323,chr10,117106323,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106347,chr10,117106347,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106379,chr10,117106379,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106386,chr10,117106386,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106403,chr10,117106403,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106411,chr10,117106411,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106433,chr10,117106433,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117106680,chr10,117106680,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117107166,chr10,117107166,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117107420,chr10,117107420,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117107425,chr10,117107425,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117107479,chr10,117107479,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117107928,chr10,117107928,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117108027,chr10,117108027,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117108041,chr10,117108041,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117108153,chr10,117108153,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117108280,chr10,117108280,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117108742,chr10,117108742,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117108958,chr10,117108958,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109024,chr10,117109024,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109050,chr10,117109050,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109121,chr10,117109121,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109417,chr10,117109417,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109627,chr10,117109627,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109713,chr10,117109713,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109784,chr10,117109784,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117109815,chr10,117109815,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110124,chr10,117110124,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110383,chr10,117110383,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110420,chr10,117110420,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110444,chr10,117110444,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110503,chr10,117110503,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110612,chr10,117110612,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110650,chr10,117110650,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117110717,chr10,117110717,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111058,chr10,117111058,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111070,chr10,117111070,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111090,chr10,117111090,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111112,chr10,117111112,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111324,chr10,117111324,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111379,chr10,117111379,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111440,chr10,117111440,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111482,chr10,117111482,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111495,chr10,117111495,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117111571,chr10,117111571,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112028,chr10,117112028,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112058,chr10,117112058,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112114,chr10,117112114,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112126,chr10,117112126,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112185,chr10,117112185,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112208,chr10,117112208,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112212,chr10,117112212,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112217,chr10,117112217,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112678,chr10,117112678,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112692,chr10,117112692,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112807,chr10,117112807,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117112889,chr10,117112889,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113069,chr10,117113069,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113264,chr10,117113264,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113584,chr10,117113584,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113669,chr10,117113669,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113697,chr10,117113697,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113708,chr10,117113708,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113771,chr10,117113771,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113874,chr10,117113874,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113919,chr10,117113919,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113939,chr10,117113939,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117113971,chr10,117113971,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117114025,chr10,117114025,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117114033,chr10,117114033,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117114041,chr10,117114041,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117114250,chr10,117114250,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117114788,chr10,117114788,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117114927,chr10,117114927,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117115017,chr10,117115017,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117115154,chr10,117115154,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117115418,chr10,117115418,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117117084,chr10,117117084,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117117262,chr10,117117262,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117117265,chr10,117117265,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117117842,chr10,117117842,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117118663,chr10,117118663,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117118829,chr10,117118829,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117118851,chr10,117118851,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117118881,chr10,117118881,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117119552,chr10,117119552,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117119779,chr10,117119779,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117119786,chr10,117119786,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117119904,chr10,117119904,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117119925,chr10,117119925,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120041,chr10,117120041,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120278,chr10,117120278,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120308,chr10,117120308,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120316,chr10,117120316,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120350,chr10,117120350,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120396,chr10,117120396,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120404,chr10,117120404,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120438,chr10,117120438,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120463,chr10,117120463,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120490,chr10,117120490,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120527,chr10,117120527,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120539,chr10,117120539,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120574,chr10,117120574,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120872,chr10,117120872,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120912,chr10,117120912,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117120998,chr10,117120998,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121172,chr10,117121172,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121275,chr10,117121275,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121303,chr10,117121303,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121315,chr10,117121315,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121343,chr10,117121343,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121435,chr10,117121435,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121451,chr10,117121451,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121510,chr10,117121510,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121557,chr10,117121557,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121760,chr10,117121760,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121770,chr10,117121770,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121814,chr10,117121814,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121828,chr10,117121828,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121859,chr10,117121859,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121892,chr10,117121892,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121904,chr10,117121904,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121948,chr10,117121948,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121986,chr10,117121986,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117121988,chr10,117121988,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117122010,chr10,117122010,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117122304,chr10,117122304,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117122320,chr10,117122320,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117122347,chr10,117122347,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117122416,chr10,117122416,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123032,chr10,117123032,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123071,chr10,117123071,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123095,chr10,117123095,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123253,chr10,117123253,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123266,chr10,117123266,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123318,chr10,117123318,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123642,chr10,117123642,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123702,chr10,117123702,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123722,chr10,117123722,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123769,chr10,117123769,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123816,chr10,117123816,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123833,chr10,117123833,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123848,chr10,117123848,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123939,chr10,117123939,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117123960,chr10,117123960,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124538,chr10,117124538,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124548,chr10,117124548,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124588,chr10,117124588,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124629,chr10,117124629,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124633,chr10,117124633,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124728,chr10,117124728,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124752,chr10,117124752,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124768,chr10,117124768,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124949,chr10,117124949,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117124963,chr10,117124963,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125119,chr10,117125119,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125160,chr10,117125160,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125276,chr10,117125276,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125312,chr10,117125312,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125441,chr10,117125441,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125476,chr10,117125476,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125515,chr10,117125515,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125626,chr10,117125626,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125681,chr10,117125681,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125802,chr10,117125802,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125913,chr10,117125913,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125950,chr10,117125950,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125987,chr10,117125987,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117125991,chr10,117125991,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126030,chr10,117126030,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126055,chr10,117126055,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126068,chr10,117126068,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126083,chr10,117126083,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126088,chr10,117126088,SHTN1,116881477,117126586,TRUE,TRUE
chr10_117126119,chr10,117126119,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126125,chr10,117126125,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126128,chr10,117126128,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126135,chr10,117126135,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126145,chr10,117126145,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126148,chr10,117126148,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126175,chr10,117126175,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126187,chr10,117126187,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126224,chr10,117126224,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126242,chr10,117126242,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126249,chr10,117126249,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126258,chr10,117126258,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126265,chr10,117126265,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126276,chr10,117126276,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126285,chr10,117126285,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126326,chr10,117126326,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126333,chr10,117126333,SHTN1,116881477,117126586,TRUE,TRUE
chr10_117126336,chr10,117126336,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126339,chr10,117126339,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126362,chr10,117126362,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126372,chr10,117126372,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126415,chr10,117126415,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126455,chr10,117126455,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126460,chr10,117126460,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117126915,chr10,117126915,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127009,chr10,117127009,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127015,chr10,117127015,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127039,chr10,117127039,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127172,chr10,117127172,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127247,chr10,117127247,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127372,chr10,117127372,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127403,chr10,117127403,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117127975,chr10,117127975,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117128012,chr10,117128012,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117129024,chr10,117129024,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117129027,chr10,117129027,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117129256,chr10,117129256,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117129827,chr10,117129827,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117130200,chr10,117130200,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117130353,chr10,117130353,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117130465,chr10,117130465,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131089,chr10,117131089,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131208,chr10,117131208,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131253,chr10,117131253,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131259,chr10,117131259,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131265,chr10,117131265,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131276,chr10,117131276,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131278,chr10,117131278,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131335,chr10,117131335,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131418,chr10,117131418,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131443,chr10,117131443,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131466,chr10,117131466,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131469,chr10,117131469,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131485,chr10,117131485,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131530,chr10,117131530,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131560,chr10,117131560,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131566,chr10,117131566,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131570,chr10,117131570,SHTN1,116881477,117126586,FALSE,FALSE
chr10_117131579,chr10,117131579,SHTN1,116881477,117126586,FALSE,FALSE
