cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_meso_hit
chr1_18190824,ambiguous,chr1,18190824,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18190841,ambiguous,chr1,18190841,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18190975,ambiguous,chr1,18190975,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191062,ambiguous,chr1,18191062,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191147,ambiguous,chr1,18191147,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191273,ambiguous,chr1,18191273,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191456,ambiguous,chr1,18191456,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191552,ambiguous,chr1,18191552,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191575,ambiguous,chr1,18191575,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191594,ambiguous,chr1,18191594,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191596,ambiguous,chr1,18191596,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191606,ambiguous,chr1,18191606,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191653,ambiguous,chr1,18191653,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191732,ambiguous,chr1,18191732,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191772,ambiguous,chr1,18191772,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191788,ambiguous,chr1,18191788,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191849,ambiguous,chr1,18191849,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191881,ambiguous,chr1,18191881,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18191918,ambiguous,chr1,18191918,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192006,ambiguous,chr1,18192006,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192105,ambiguous,chr1,18192105,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192128,ambiguous,chr1,18192128,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192142,ambiguous,chr1,18192142,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192295,ambiguous,chr1,18192295,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192306,ambiguous,chr1,18192306,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192428,ambiguous,chr1,18192428,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192609,ambiguous,chr1,18192609,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192838,ambiguous,chr1,18192838,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192885,ambiguous,chr1,18192885,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192893,ambiguous,chr1,18192893,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18192940,ambiguous,chr1,18192940,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18193144,ambiguous,chr1,18193144,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18193339,ambiguous,chr1,18193339,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18193436,ambiguous,chr1,18193436,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18193529,ambiguous,chr1,18193529,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18194128,ambiguous,chr1,18194128,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18194253,ambiguous,chr1,18194253,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18194439,ambiguous,chr1,18194439,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18194786,constitutive,chr1,18194786,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18194893,ambiguous,chr1,18194893,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195146,ambiguous,chr1,18195146,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195153,constitutive,chr1,18195153,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195244,ME,chr1,18195244,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195317,ambiguous,chr1,18195317,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195356,constitutive,chr1,18195356,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195369,constitutive,chr1,18195369,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195539,ambiguous,chr1,18195539,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195630,ambiguous,chr1,18195630,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195702,ambiguous,chr1,18195702,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195723,ambiguous,chr1,18195723,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195787,ambiguous,chr1,18195787,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18195981,ambiguous,chr1,18195981,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196179,ME,chr1,18196179,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196246,ambiguous,chr1,18196246,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196323,ambiguous,chr1,18196323,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196420,constitutive,chr1,18196420,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196422,ambiguous,chr1,18196422,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196572,ambiguous,chr1,18196572,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196700,ambiguous,chr1,18196700,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196762,ambiguous,chr1,18196762,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196905,ambiguous,chr1,18196905,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196910,ambiguous,chr1,18196910,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196940,ambiguous,chr1,18196940,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196944,ambiguous,chr1,18196944,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196967,ambiguous,chr1,18196967,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18196975,ambiguous,chr1,18196975,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197002,ambiguous,chr1,18197002,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197007,ambiguous,chr1,18197007,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197041,ambiguous,chr1,18197041,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197113,ambiguous,chr1,18197113,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197144,ambiguous,chr1,18197144,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197153,ambiguous,chr1,18197153,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197158,ambiguous,chr1,18197158,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197217,ambiguous,chr1,18197217,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197369,ambiguous,chr1,18197369,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197450,ambiguous,chr1,18197450,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197621,ambiguous,chr1,18197621,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18197945,constitutive,chr1,18197945,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198173,ambiguous,chr1,18198173,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198184,ambiguous,chr1,18198184,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198362,ambiguous,chr1,18198362,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198472,ambiguous,chr1,18198472,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198475,ambiguous,chr1,18198475,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198491,ambiguous,chr1,18198491,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198529,ambiguous,chr1,18198529,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198555,ambiguous,chr1,18198555,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198598,ambiguous,chr1,18198598,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198648,ambiguous,chr1,18198648,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198658,ambiguous,chr1,18198658,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198754,ambiguous,chr1,18198754,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198768,ambiguous,chr1,18198768,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198835,ambiguous,chr1,18198835,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18198871,ambiguous,chr1,18198871,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199036,ambiguous,chr1,18199036,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199065,ambiguous,chr1,18199065,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199143,ambiguous,chr1,18199143,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199282,ambiguous,chr1,18199282,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199302,constitutive,chr1,18199302,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199450,ambiguous,chr1,18199450,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199462,ambiguous,chr1,18199462,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199469,ambiguous,chr1,18199469,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199483,ambiguous,chr1,18199483,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199528,ambiguous,chr1,18199528,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199627,ambiguous,chr1,18199627,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199636,ambiguous,chr1,18199636,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199714,ambiguous,chr1,18199714,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199728,ambiguous,chr1,18199728,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199742,ambiguous,chr1,18199742,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199762,ambiguous,chr1,18199762,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199814,ambiguous,chr1,18199814,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199835,ambiguous,chr1,18199835,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199840,ambiguous,chr1,18199840,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199890,ambiguous,chr1,18199890,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199907,ambiguous,chr1,18199907,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18199971,ambiguous,chr1,18199971,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200129,ambiguous,chr1,18200129,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200139,ambiguous,chr1,18200139,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200191,ambiguous,chr1,18200191,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200301,ambiguous,chr1,18200301,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200409,ambiguous,chr1,18200409,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200537,ambiguous,chr1,18200537,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200558,ambiguous,chr1,18200558,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200599,ambiguous,chr1,18200599,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200630,ambiguous,chr1,18200630,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200792,ambiguous,chr1,18200792,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200865,ambiguous,chr1,18200865,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18200931,ambiguous,chr1,18200931,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201075,ambiguous,chr1,18201075,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201162,ambiguous,chr1,18201162,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201221,constitutive,chr1,18201221,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201223,ambiguous,chr1,18201223,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201273,ambiguous,chr1,18201273,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201377,ambiguous,chr1,18201377,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201444,ambiguous,chr1,18201444,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201582,ambiguous,chr1,18201582,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201760,ambiguous,chr1,18201760,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18201957,ambiguous,chr1,18201957,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18202072,ambiguous,chr1,18202072,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18202241,ambiguous,chr1,18202241,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18202296,ambiguous,chr1,18202296,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18202680,ambiguous,chr1,18202680,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18202725,ambiguous,chr1,18202725,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18202983,ambiguous,chr1,18202983,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203128,ambiguous,chr1,18203128,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203332,ambiguous,chr1,18203332,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203347,constitutive,chr1,18203347,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203369,constitutive,chr1,18203369,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203371,constitutive,chr1,18203371,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203394,constitutive,chr1,18203394,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203411,constitutive,chr1,18203411,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203460,constitutive,chr1,18203460,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203555,ambiguous,chr1,18203555,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203588,ambiguous,chr1,18203588,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203598,ambiguous,chr1,18203598,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203734,ambiguous,chr1,18203734,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203852,ambiguous,chr1,18203852,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203972,constitutive,chr1,18203972,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18203979,ambiguous,chr1,18203979,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204086,constitutive,chr1,18204086,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204207,constitutive,chr1,18204207,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204246,ambiguous,chr1,18204246,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204334,ambiguous,chr1,18204334,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204416,ambiguous,chr1,18204416,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204480,ambiguous,chr1,18204480,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204484,ambiguous,chr1,18204484,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204552,ambiguous,chr1,18204552,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18204939,ambiguous,chr1,18204939,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205019,ambiguous,chr1,18205019,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205415,ambiguous,chr1,18205415,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205445,ambiguous,chr1,18205445,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205456,ambiguous,chr1,18205456,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205519,ambiguous,chr1,18205519,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205532,ambiguous,chr1,18205532,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205572,ambiguous,chr1,18205572,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205636,ambiguous,chr1,18205636,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205795,ambiguous,chr1,18205795,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18205822,ambiguous,chr1,18205822,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206227,ambiguous,chr1,18206227,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206277,ambiguous,chr1,18206277,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206475,ambiguous,chr1,18206475,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206489,constitutive,chr1,18206489,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206492,constitutive,chr1,18206492,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206503,constitutive,chr1,18206503,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206543,constitutive,chr1,18206543,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18206722,constitutive,chr1,18206722,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18207120,ambiguous,chr1,18207120,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18207416,ambiguous,chr1,18207416,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208018,ambiguous,chr1,18208018,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208114,ambiguous,chr1,18208114,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208442,constitutive,chr1,18208442,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208450,ambiguous,chr1,18208450,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208467,constitutive,chr1,18208467,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208482,constitutive,chr1,18208482,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208686,constitutive,chr1,18208686,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208692,constitutive,chr1,18208692,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18208901,ambiguous,chr1,18208901,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209003,ambiguous,chr1,18209003,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209113,ambiguous,chr1,18209113,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209122,constitutive,chr1,18209122,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209438,constitutive,chr1,18209438,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209493,ambiguous,chr1,18209493,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209557,constitutive,chr1,18209557,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209599,constitutive,chr1,18209599,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209603,constitutive,chr1,18209603,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209717,constitutive,chr1,18209717,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209739,ambiguous,chr1,18209739,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209749,constitutive,chr1,18209749,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209755,constitutive,chr1,18209755,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209860,ME,chr1,18209860,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209873,ambiguous,chr1,18209873,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18209963,ambiguous,chr1,18209963,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210037,ambiguous,chr1,18210037,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210076,constitutive,chr1,18210076,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210179,ambiguous,chr1,18210179,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210208,ambiguous,chr1,18210208,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210483,ambiguous,chr1,18210483,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210525,ambiguous,chr1,18210525,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210532,constitutive,chr1,18210532,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210584,ambiguous,chr1,18210584,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210691,constitutive,chr1,18210691,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210719,ambiguous,chr1,18210719,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210746,ambiguous,chr1,18210746,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18210928,ambiguous,chr1,18210928,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18211114,ambiguous,chr1,18211114,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18211231,ambiguous,chr1,18211231,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18211386,ambiguous,chr1,18211386,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18211432,ambiguous,chr1,18211432,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18211476,ambiguous,chr1,18211476,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18211833,ambiguous,chr1,18211833,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18211921,ambiguous,chr1,18211921,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212068,ambiguous,chr1,18212068,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212133,ambiguous,chr1,18212133,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212141,ambiguous,chr1,18212141,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212148,ambiguous,chr1,18212148,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212155,ambiguous,chr1,18212155,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212274,ambiguous,chr1,18212274,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212487,ambiguous,chr1,18212487,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212506,ambiguous,chr1,18212506,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18212582,ambiguous,chr1,18212582,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18213037,ambiguous,chr1,18213037,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18213247,ambiguous,chr1,18213247,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18213648,ambiguous,chr1,18213648,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18213736,ambiguous,chr1,18213736,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18213767,ambiguous,chr1,18213767,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18213787,ambiguous,chr1,18213787,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214249,ambiguous,chr1,18214249,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214257,ambiguous,chr1,18214257,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214286,ambiguous,chr1,18214286,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214469,constitutive,chr1,18214469,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214668,ambiguous,chr1,18214668,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214703,ambiguous,chr1,18214703,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214758,ambiguous,chr1,18214758,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214774,ambiguous,chr1,18214774,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214804,constitutive,chr1,18214804,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214890,constitutive,chr1,18214890,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214930,ambiguous,chr1,18214930,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214975,ambiguous,chr1,18214975,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214982,constitutive,chr1,18214982,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18214991,constitutive,chr1,18214991,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215019,constitutive,chr1,18215019,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215031,constitutive,chr1,18215031,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215116,ambiguous,chr1,18215116,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215155,ambiguous,chr1,18215155,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215200,constitutive,chr1,18215200,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215561,ambiguous,chr1,18215561,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215583,ambiguous,chr1,18215583,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215604,ME,chr1,18215604,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215629,constitutive,chr1,18215629,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18215885,ambiguous,chr1,18215885,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18216005,ambiguous,chr1,18216005,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18216033,ambiguous,chr1,18216033,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18216640,ambiguous,chr1,18216640,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18216743,ambiguous,chr1,18216743,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18216982,ambiguous,chr1,18216982,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18217043,ambiguous,chr1,18217043,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18217133,constitutive,chr1,18217133,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18217382,ambiguous,chr1,18217382,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18217452,ambiguous,chr1,18217452,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18217500,ambiguous,chr1,18217500,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18217680,ambiguous,chr1,18217680,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18217885,ambiguous,chr1,18217885,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18218349,constitutive,chr1,18218349,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18218371,ambiguous,chr1,18218371,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18218376,ambiguous,chr1,18218376,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18219154,ambiguous,chr1,18219154,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18219379,ambiguous,chr1,18219379,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18219546,constitutive,chr1,18219546,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18219803,ambiguous,chr1,18219803,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18220097,ambiguous,chr1,18220097,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18220177,ambiguous,chr1,18220177,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18220192,constitutive,chr1,18220192,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18220203,ambiguous,chr1,18220203,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18220393,ambiguous,chr1,18220393,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18220634,ambiguous,chr1,18220634,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18220993,ambiguous,chr1,18220993,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18221149,ambiguous,chr1,18221149,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18221166,ambiguous,chr1,18221166,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18221232,ambiguous,chr1,18221232,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18221265,ambiguous,chr1,18221265,IGSF21,18107798,18378483,TRUE,FALSE
chr1_18221417,ambiguous,chr1,18221417,IGSF21,18107798,18378483,TRUE,FALSE
