cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr7_157752982,ambiguous,chr7,157752982,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753001,ambiguous,chr7,157753001,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753068,ambiguous,chr7,157753068,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753076,ambiguous,chr7,157753076,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753102,ambiguous,chr7,157753102,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753161,ambiguous,chr7,157753161,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753177,ambiguous,chr7,157753177,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753194,ambiguous,chr7,157753194,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753196,ambiguous,chr7,157753196,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753216,ambiguous,chr7,157753216,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753263,ambiguous,chr7,157753263,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753280,ambiguous,chr7,157753280,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753343,ambiguous,chr7,157753343,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753493,ambiguous,chr7,157753493,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753525,ambiguous,chr7,157753525,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753534,ambiguous,chr7,157753534,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753603,ambiguous,chr7,157753603,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753611,constitutive,chr7,157753611,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753623,ambiguous,chr7,157753623,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753649,ambiguous,chr7,157753649,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157753916,ambiguous,chr7,157753916,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754009,ambiguous,chr7,157754009,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754057,ambiguous,chr7,157754057,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754102,ambiguous,chr7,157754102,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754127,ambiguous,chr7,157754127,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754174,ambiguous,chr7,157754174,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754276,ambiguous,chr7,157754276,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754281,constitutive,chr7,157754281,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754299,ambiguous,chr7,157754299,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754369,constitutive,chr7,157754369,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754380,constitutive,chr7,157754380,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754387,ambiguous,chr7,157754387,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754447,constitutive,chr7,157754447,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754458,ambiguous,chr7,157754458,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754557,ambiguous,chr7,157754557,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754613,ambiguous,chr7,157754613,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754687,ambiguous,chr7,157754687,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754715,ambiguous,chr7,157754715,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754761,ambiguous,chr7,157754761,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754792,constitutive,chr7,157754792,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754844,constitutive,chr7,157754844,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157754923,constitutive,chr7,157754923,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755034,constitutive,chr7,157755034,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755042,constitutive,chr7,157755042,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755046,constitutive,chr7,157755046,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755385,ambiguous,chr7,157755385,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755422,ambiguous,chr7,157755422,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755463,ambiguous,chr7,157755463,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755801,ambiguous,chr7,157755801,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755863,ambiguous,chr7,157755863,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755871,ambiguous,chr7,157755871,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755905,ambiguous,chr7,157755905,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755938,ambiguous,chr7,157755938,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755944,ambiguous,chr7,157755944,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157755977,ambiguous,chr7,157755977,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756152,ambiguous,chr7,157756152,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756247,ambiguous,chr7,157756247,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756333,ambiguous,chr7,157756333,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756355,ambiguous,chr7,157756355,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756357,ambiguous,chr7,157756357,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756363,ambiguous,chr7,157756363,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756419,ambiguous,chr7,157756419,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756444,constitutive,chr7,157756444,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756452,constitutive,chr7,157756452,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756484,constitutive,chr7,157756484,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756567,constitutive,chr7,157756567,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756625,constitutive,chr7,157756625,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756631,constitutive,chr7,157756631,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756645,constitutive,chr7,157756645,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756666,constitutive,chr7,157756666,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756702,constitutive,chr7,157756702,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756850,ambiguous,chr7,157756850,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756853,constitutive,chr7,157756853,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756889,constitutive,chr7,157756889,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756899,constitutive,chr7,157756899,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756940,constitutive,chr7,157756940,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756951,constitutive,chr7,157756951,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756975,constitutive,chr7,157756975,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756977,constitutive,chr7,157756977,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756986,constitutive,chr7,157756986,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157756991,constitutive,chr7,157756991,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757018,constitutive,chr7,157757018,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757021,ambiguous,chr7,157757021,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757053,ambiguous,chr7,157757053,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757083,ambiguous,chr7,157757083,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757148,ambiguous,chr7,157757148,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757186,constitutive,chr7,157757186,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757201,ambiguous,chr7,157757201,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757204,constitutive,chr7,157757204,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757252,ambiguous,chr7,157757252,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757267,ambiguous,chr7,157757267,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757270,ambiguous,chr7,157757270,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757297,ambiguous,chr7,157757297,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757316,ambiguous,chr7,157757316,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757436,ambiguous,chr7,157757436,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757439,ambiguous,chr7,157757439,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757443,constitutive,chr7,157757443,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757464,ambiguous,chr7,157757464,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757471,constitutive,chr7,157757471,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757473,ambiguous,chr7,157757473,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757483,ambiguous,chr7,157757483,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757520,ambiguous,chr7,157757520,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757543,constitutive,chr7,157757543,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757552,constitutive,chr7,157757552,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757587,constitutive,chr7,157757587,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757612,ambiguous,chr7,157757612,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757618,ambiguous,chr7,157757618,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757622,ambiguous,chr7,157757622,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757640,ambiguous,chr7,157757640,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757856,ambiguous,chr7,157757856,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757858,ambiguous,chr7,157757858,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757874,ambiguous,chr7,157757874,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757887,ambiguous,chr7,157757887,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757895,ambiguous,chr7,157757895,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757897,ambiguous,chr7,157757897,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757924,ambiguous,chr7,157757924,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757971,ambiguous,chr7,157757971,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157757987,ambiguous,chr7,157757987,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758007,ME,chr7,157758007,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758046,ambiguous,chr7,157758046,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758087,ambiguous,chr7,157758087,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758089,ambiguous,chr7,157758089,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758091,ambiguous,chr7,157758091,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758114,ambiguous,chr7,157758114,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758118,constitutive,chr7,157758118,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758120,ambiguous,chr7,157758120,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758139,ambiguous,chr7,157758139,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758148,constitutive,chr7,157758148,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758151,constitutive,chr7,157758151,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758167,ambiguous,chr7,157758167,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758173,ambiguous,chr7,157758173,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758189,constitutive,chr7,157758189,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758195,constitutive,chr7,157758195,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758222,constitutive,chr7,157758222,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758248,constitutive,chr7,157758248,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758252,constitutive,chr7,157758252,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758285,constitutive,chr7,157758285,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758295,ambiguous,chr7,157758295,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758306,ambiguous,chr7,157758306,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758394,constitutive,chr7,157758394,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758405,constitutive,chr7,157758405,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758419,ambiguous,chr7,157758419,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758456,constitutive,chr7,157758456,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758458,constitutive,chr7,157758458,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758470,constitutive,chr7,157758470,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758479,ambiguous,chr7,157758479,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758544,ambiguous,chr7,157758544,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758579,constitutive,chr7,157758579,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758583,constitutive,chr7,157758583,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758605,constitutive,chr7,157758605,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758613,constitutive,chr7,157758613,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758821,ambiguous,chr7,157758821,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758864,ambiguous,chr7,157758864,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758891,ambiguous,chr7,157758891,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758913,ambiguous,chr7,157758913,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758918,constitutive,chr7,157758918,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758932,ambiguous,chr7,157758932,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157758965,constitutive,chr7,157758965,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759034,constitutive,chr7,157759034,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759073,ambiguous,chr7,157759073,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759132,ambiguous,chr7,157759132,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759149,constitutive,chr7,157759149,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759189,constitutive,chr7,157759189,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759192,constitutive,chr7,157759192,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759204,constitutive,chr7,157759204,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759208,ambiguous,chr7,157759208,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759227,ambiguous,chr7,157759227,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759273,ambiguous,chr7,157759273,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759286,constitutive,chr7,157759286,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759332,constitutive,chr7,157759332,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759339,constitutive,chr7,157759339,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759391,ambiguous,chr7,157759391,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759400,constitutive,chr7,157759400,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759417,ambiguous,chr7,157759417,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759447,constitutive,chr7,157759447,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759467,constitutive,chr7,157759467,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759504,ambiguous,chr7,157759504,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759584,constitutive,chr7,157759584,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759590,ambiguous,chr7,157759590,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759621,ambiguous,chr7,157759621,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759626,ambiguous,chr7,157759626,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759648,constitutive,chr7,157759648,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759966,constitutive,chr7,157759966,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157759970,constitutive,chr7,157759970,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760062,ambiguous,chr7,157760062,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760092,ambiguous,chr7,157760092,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760181,ambiguous,chr7,157760181,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760200,ambiguous,chr7,157760200,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760218,constitutive,chr7,157760218,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760308,ambiguous,chr7,157760308,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760343,ambiguous,chr7,157760343,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760359,ambiguous,chr7,157760359,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760376,ambiguous,chr7,157760376,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760394,ambiguous,chr7,157760394,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760422,ambiguous,chr7,157760422,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760449,ambiguous,chr7,157760449,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760583,ambiguous,chr7,157760583,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157760846,ambiguous,chr7,157760846,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157761929,constitutive,chr7,157761929,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157762822,constitutive,chr7,157762822,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157762870,constitutive,chr7,157762870,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157762940,constitutive,chr7,157762940,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157762971,constitutive,chr7,157762971,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157762981,ambiguous,chr7,157762981,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157762985,constitutive,chr7,157762985,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763021,constitutive,chr7,157763021,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763035,constitutive,chr7,157763035,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763109,ambiguous,chr7,157763109,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763275,constitutive,chr7,157763275,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763404,constitutive,chr7,157763404,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763411,constitutive,chr7,157763411,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763431,constitutive,chr7,157763431,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763461,ambiguous,chr7,157763461,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763490,constitutive,chr7,157763490,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763511,ambiguous,chr7,157763511,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763601,ambiguous,chr7,157763601,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763675,ambiguous,chr7,157763675,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763771,ambiguous,chr7,157763771,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763873,constitutive,chr7,157763873,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157763957,ambiguous,chr7,157763957,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764000,ambiguous,chr7,157764000,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764046,constitutive,chr7,157764046,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764064,constitutive,chr7,157764064,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764093,constitutive,chr7,157764093,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764101,constitutive,chr7,157764101,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764162,ambiguous,chr7,157764162,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764246,constitutive,chr7,157764246,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764272,constitutive,chr7,157764272,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764276,constitutive,chr7,157764276,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764297,constitutive,chr7,157764297,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764507,ambiguous,chr7,157764507,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764769,constitutive,chr7,157764769,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157764799,constitutive,chr7,157764799,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157766534,constitutive,chr7,157766534,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157766642,constitutive,chr7,157766642,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157766810,constitutive,chr7,157766810,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157766817,ambiguous,chr7,157766817,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767223,ambiguous,chr7,157767223,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767251,ambiguous,chr7,157767251,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767299,ambiguous,chr7,157767299,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767464,constitutive,chr7,157767464,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767730,ambiguous,chr7,157767730,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767749,ambiguous,chr7,157767749,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767921,ambiguous,chr7,157767921,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767962,ambiguous,chr7,157767962,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767974,ambiguous,chr7,157767974,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157767997,ambiguous,chr7,157767997,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768001,ambiguous,chr7,157768001,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768048,ambiguous,chr7,157768048,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768070,ambiguous,chr7,157768070,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768283,ambiguous,chr7,157768283,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768288,ambiguous,chr7,157768288,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768318,ambiguous,chr7,157768318,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768322,ambiguous,chr7,157768322,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768330,ambiguous,chr7,157768330,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768362,ambiguous,chr7,157768362,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768372,ambiguous,chr7,157768372,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768376,ambiguous,chr7,157768376,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768412,ambiguous,chr7,157768412,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768442,ambiguous,chr7,157768442,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768447,ambiguous,chr7,157768447,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768451,ambiguous,chr7,157768451,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768458,ambiguous,chr7,157768458,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768469,ambiguous,chr7,157768469,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768482,ambiguous,chr7,157768482,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768496,ambiguous,chr7,157768496,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768502,constitutive,chr7,157768502,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768539,ambiguous,chr7,157768539,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768741,ambiguous,chr7,157768741,PTPRN2,157539056,158587823,TRUE,FALSE
chr7_157768884,ambiguous,chr7,157768884,PTPRN2,157539056,158587823,TRUE,FALSE
